index,text,score,fold,entropy
5053,"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist . ",1,0,0.4567904532995044
5058,"does a good job of establishing a time and place , and of telling a fascinating character's story . ",1,0,0.479400870660722
5059,i'm going to give it a marginal thumbs up . i liked it just enough . ,1,0,0.5850564900059751
5060,"those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts . ",1,0,0.6930786548568151
5066,it's a sharp movie about otherwise dull subjects . ,1,0,0.6784878992137916
5068,"it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness . ",1,0,0.6930124816124499
5070,"a melancholy , emotional film . ",1,0,0.6573214862918044
5071,"while the filmmaking may be a bit disjointed , the subject matter is so fascinating that you won't care . ",1,0,0.692391318826749
5072,"intensely romantic , thought-provoking and even an engaging mystery . ",1,0,0.6930294969306434
5075,"another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it . ",1,0,0.4193785521945681
5076,it leaves little doubt that kidman has become one of our best actors . ,1,0,0.6862281705938735
5077,"the film boasts dry humor and jarring shocks , plus moments of breathtaking mystery . ",1,0,0.681644934545842
5078,beautifully directed and convincingly acted . ,1,0,0.6348249739151833
5082,graced with the kind of social texture and realism that would be foreign in american teen comedies . ,1,0,0.6126676461475136
5083,"if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no . 9 . ",1,0,0.6848496306415365
5086," . . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps . ",1,0,0.619120854668411
5090,"plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision . ",1,0,0.5191361619998361
5093,"missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane . ",1,0,0.6917309303679069
5094,an indispensable peek at the art and the agony of making people laugh . ,1,0,0.31769866610808206
5098,evokes the 19th century with a subtlety that is an object lesson in period filmmaking . ,1,0,0.6728423511175939
5100,"the film's best trick is the way that it treats conspiracy as a kind of political blair witch , a monstrous murk that haunts us precisely because it can never be seen . ",1,0,0.6425343103745506
5102,the picture's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed . ,1,0,0.6503630211677647
5104,"fred schepisi's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen . with a cast of a-list brit actors , it is worth searching out . ",1,0,0.5833860774947924
5106,"nonchalantly freaky and uncommonly pleasurable , warm water may well be the year's best and most unpredictable comedy . ",1,0,0.603263234476635
5109,"satisfyingly scarifying , fresh and old-fashioned at the same time . ",1,0,0.5110015930657252
5110,"oh , james ! your 20th outing shows off a lot of stamina and vitality , and get this , madonna's cameo doesn't suck ! ",1,0,0.6828951920677956
5111,a genuine mind-bender . ,1,0,0.6569672660217037
5113,there is something that is so meditative and lyrical about babak payami's boldly quirky iranian drama secret ballot . . . a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics,1,0,0.5534090180151553
5114,"a huge box-office hit in korea , shiri is a must for genre fans . ",1,0,0.6260171216855587
5115," . . . planos fijos , tomas largas , un ritmo pausado y una sutil observación de sus personajes , sin estridencias ni grandes revelaciones . ",1,0,0.5622955390899018
5116,"i'm not a fan of the phrase 'life affirming' because it usually means 'schmaltzy , ' but real women have curves truly is life affirming . ",1,0,0.5374955827459931
5117,the symbols float like butterflies and the spinning styx sting like bees . i wanted more . ,1,0,0.6929824546505554
5118,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably spooky film ; with a screenplay to die for . ",1,0,0.625831233400244
5119,"the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful . ",1,0,0.612894776729531
5120,red dragon makes one appreciate silence of the lambs . ,1,0,0.40711454406878544
5121,"proves a servicable world war ii drama that can't totally hide its contrivances , but it at least calls attention to a problem hollywood too long has ignored . ",1,0,0.6674450807693253
5122,"leigh isn't breaking new ground , but he knows how a daily grind can kill love . ",1,0,0.6847259924832062
5124," . . . strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults . ",1,0,0.6926364882631686
5132,"though nijinsky's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature . ",1,0,0.6856184923925244
5136,the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny . ,1,0,0.6686578627324804
5137,"highlighted by a gritty style and an excellent cast , it's better than one might expect when you look at the list of movies starring ice-t in a major role . ",1,0,0.6931158373216655
5138,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm . ",1,0,0.6918324556734997
5139,"first and foremost . . . the reason to go see "" blue crush "" is the phenomenal , water-born cinematography by david hennings . ",1,0,0.6422208386484355
5140,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this . ",1,0,0.5690311968819202
5141,"the problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart . ",1,0,0.6157355080685869
5143,"how i killed my father would be a rarity in hollywood . it's an actor's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones . ",1,0,0.632906105341345
5144,"i just saw this movie . . . well , it's probably not accurate to call it a movie . ",1,0,0.6914180803403831
5145,"what's most memorable about circuit is that it's shot on digital video , whose tiny camera enables shafer to navigate spaces both large . . . and small . . . with considerable aplomb . ",1,0,0.6136621344610604
5146,"scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar . yes , soar . ",1,0,0.6509791687705808
5147,a delicious and delicately funny look at the residents of a copenhagen neighborhood coping with the befuddling complications life tosses at them . ,1,0,0.6631985493943223
5148," "" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience . ",1,0,0.6082658768891958
