index,text,score,fold
7165,"an appalling 'ace ventura' rip-off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton . if any of them list this 'credit' on their resumes in the future , that'll be much funnier than anything in the film . . . ",-1,0
7176,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ",-1,0
7178, . . . the movie is just a plain old monster . ,-1,0
7179,"if this disposable tissue has one wild card , it's john turturro , who's simply fab as a spanish butler with a foot fetish . ",-1,0
7181,a noble failure . ,-1,0
7182,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race . ,-1,0
7183,"professionally speaking , it's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . ",-1,0
7184,"nelson's brutally unsentimental approach . . . sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ",-1,0
7186,at once half-baked and overheated . ,-1,0
7188,"i still can't relate to stuart : he's a mouse , for cryin' out loud , and all he does is milk it with despondent eyes and whine that nobody treats him human enough . ",-1,0
7192,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,-1,0
7193,"lástima por schwarzenegger , pero es hora de que deje la estafeta a las nuevas generaciones . ",-1,0
7203, . . . irritating soul-searching garbage . ,-1,0
7204,it's a bad thing when a movie has about as much substance as its end credits blooper reel . ,-1,0
7214,as vulgar as it is banal . ,-1,0
7219,more whiny downer than corruscating commentary . ,-1,0
7225,a sometimes tedious film . ,-1,0
7236,like watching a dress rehearsal the week before the show goes up : everything's in place but something's just a little off-kilter . ,-1,0
7241,"due to some script weaknesses and the casting of the director's brother , the film trails off into inconsequentiality . ",-1,0
7245,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . it's a buggy drag . ",-1,0
7248,"nonsensical , dull "" cyber-horror "" flick is a grim , hollow exercise in flat scares and bad acting . ",-1,0
7253,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,-1,0
7258,"there isn't nearly enough fun here , despite the presence of some appealing ingredients . ",-1,0
7259,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ",-1,0
7262,"a lackluster , unessential sequel to the classic disney adaptation of j . m . barrie's peter pan . ",-1,0
7274,"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . but what are adults doing in the theater at all ? ",-1,0
7275,"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ",-1,0
7280,"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . ",-1,0
7281,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",-1,0
7283,to say this was done better in wilder's some like it hot is like saying the sun rises in the east . ,-1,0
7285,"the actors are appealing , but elysian fields is idiotic and absurdly sentimental . ",-1,0
7294,"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",-1,0
7300,it's basically an overlong episode of tales from the crypt . ,-1,0
7305,"complete lack of originality , cleverness or even visible effort",-1,0
7307,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",-1,0
7310,the story and the friendship proceeds in such a way that you're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ,-1,0
7315,"it showcases carvey's talent for voices , but not nearly enough and not without taxing every drop of one's patience to get to the good stuff . ",-1,0
7323,"the messages of compassion and mercy are clearly , squarely and specifically expounded via computer animated old testament tale of jonah and the whale . determined to be fun , and bouncy , with energetic musicals , the humor didn't quite engage this adult . ",-1,0
7324,historical dramas fused with love triangle is a well worn conceit . but this films lacks the passion required to sell the material . ,-1,0
7325,long time dead ? not nearly long enough . ,-1,0
7337,"returning aggressively to his formula of dimwitted comedy and even dimmer characters , sandler , who also executive produces , has made a film that makes previous vehicles look smart and sassy . ",-1,0
7338,exists then as an occasionally insightful acting exercise . ,-1,0
7339,"trite , banal , cliched , mostly inoffensive . ",-1,0
7341,"it's not original , and , robbed of the element of surprise , it doesn't have any huge laughs in its story of irresponsible cops who love to play pranks . ",-1,0
7342,"whenever its story isn't bogged down by idiocy involving the cia and a lost u . s . satellite , hunter -- starring irwin and his american wife/colleague , terri -- is a movie children should enjoy . ",-1,0
7344,a sequence of ridiculous shoot-'em-up scenes . ,-1,0
7351,it all feels like a monty python sketch gone horribly wrong . ,-1,0
7352,nervous breakdowns are not entertaining . ,-1,0
7359,"prurient playthings aside , there's little to love about this english trifle . ",-1,0
7364,"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ",-1,0
7365,the film tries too hard to be funny and tries too hard to be hip . the end result is a film that's neither . ,-1,0
7366,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . something like scrubbing the toilet . or emptying rat traps . or doing last year's taxes with your ex-wife . ,-1,0
7369,there's enough melodrama in this magnolia primavera to make pta proud yet director muccino's characters are less worthy of puccini than they are of daytime television . ,-1,0
7375,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so,-1,0
7377,"the title not only describes its main characters , but the lazy people behind the camera as well . ",-1,0
7381,the story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on . ,-1,0
7384,aggravating and tedious . ,-1,0
7386,"the film seems a dead weight . the lack of pace kills it , although , in a movie about cancer , this might be apt . ",-1,0
