index,text,score,difficulty_score,difficulty_strategy,dificulty
6459,"dr . tess coleman ( jamie lee curtis ) and her fifteen-year-old daughter , anna ( lindsay lohan ) , are not getting along .",1,0.007278225384652615,roberta-mlm-loss,medium
6460,henk otte lives on disability with his wife and son outside of amsterdam .,1,0.1661018282175064,roberta-mlm-loss,hard
6461,"in the hilarious comedy daddy day care , two fathers ( eddie murphy , jeff garlin ) lose their jobs in product development at a large food company and are forced to take their sons out of the exclusive chapman academy and become stay-at-home fathers .",1,0.2712804079055786,roberta-mlm-loss,hard
6462,"in this playful and rollicking swashbuckler , drag king pirates take to the high seas on a quest to restore stolen treasures .",1,0.010104541666805744,roberta-mlm-loss,medium
6463,"the movie details the experiences of 'peter pan' author j . m . barrie , which lead him to write the children's classic .",1,0.06401894986629486,roberta-mlm-loss,medium
6464,"his wife , katharine ross , tries to mediate .",1,0.0012555234134197235,roberta-mlm-loss,easy
6465,zack takes his cue and the magic show starts but who wants to watch ?,1,0.030285567045211792,roberta-mlm-loss,medium
6466,"once the transformation is complete , he's ready to take on the evil perpetrators of operation whitewash--mr feather , penelope snow aka white she devil , and , ultimately , the man .",1,0.5120096802711487,roberta-mlm-loss,hard
6467,thirty years ago he was a poor worker who left his girlfriend to pursuit his dream of success .,1,0.12081710249185562,roberta-mlm-loss,hard
6468,"johann christoph haizmann , who lived in the 1650s , was a painter and a deeply disturbed individual .",1,0.29772496223449707,roberta-mlm-loss,hard
6469,now he is messing with forces from beyond the grave .,1,0.004315766505897045,roberta-mlm-loss,easy
6470,through time travel wells and twain team up with sir arthur conan doyle and a young jules verne and wind up in the year 2001 seeing results of their writings that help in their attempts to find dr . noah and save the world from destruction .,1,0.1396746039390564,roberta-mlm-loss,hard
6471,"it includes practical advice for success in the world of freelance office support from dana clark , peoplemovin . com's",1,0.14391383528709412,roberta-mlm-loss,hard
6472,"desperate , neurotic gloria goes on an emotional roller coaster ride when her boyfriend of three and a half weeks , kip sends her yellow roses .",1,0.002245335839688778,roberta-mlm-loss,easy
6473,she'll just have to remember everything for the both of them .,1,0.011185374110937119,roberta-mlm-loss,medium
6474,"when they come through , will is left with a decision .",1,0.035733070224523544,roberta-mlm-loss,medium
6475,"when algren is injuried and captured by the samurai , learns about their warrior honor code from katsumoto , the samurai&#180 ; s leader and decide which side of the conflict he wants to be on . . .",1,0.05074673891067505,roberta-mlm-loss,medium
6476,"turin , italy : philippa paccard , deeply disappointed by the police's lax investigation following her husband's drug death , places a bomb in the dealer's cover office .",1,0.2284385710954666,roberta-mlm-loss,hard
6477,his destiny lies in the shadows of a black rose - the symbol of decayed innocence .,1,0.003131020115688443,roberta-mlm-loss,easy
6478,"after being arrested , a young street-racing addict attempts to avoid the pitfalls of his illegal pastime .",1,0.004762132186442614,roberta-mlm-loss,easy
6479,"based on actual accounts , the untold is the story of harlan knowles ( lance henriksen ) , billionaire and president of bio-comp industries who heads up a team of experts in a quest to locate a company plane that disappeared over the remote forests of the pacific northwest .",1,0.39016005396842957,roberta-mlm-loss,hard
6480,"a comedy about bending the rules to reach your goal , bend it like beckham explores the world of women's football , from kick-abouts in the park to freekicks in the final .",1,0.3677905201911926,roberta-mlm-loss,hard
6481,"contrary to the homeless stereotype , jack's existence is ruled by discipline .",1,0.19695959985256195,roberta-mlm-loss,hard
6482,"ultimately eve struggles with destiny in light of her new found love , rediscovery of homeland , and her sense of life's purpose .",1,0.4015237092971802,roberta-mlm-loss,hard
6483,"this time nick is "" getting out ! "" . . . or",1,0.33108773827552795,roberta-mlm-loss,hard
6484,"however tina disregards him and chooses not to respond to his first e-mail , in turn pooja decides to keep in touch with him but signs under tina's name .",1,0.0027293451130390167,roberta-mlm-loss,easy
6485,"is the history of two workers of the trains , a professor and a little child that decide to sequester an old train that has been sold to usa for a movie production .",1,0.01823064498603344,roberta-mlm-loss,medium
6486,"other strange events soon start happening as well , such as the appearance of old acquaintances of the crew , including some who are dead .",1,0.0016346523771062493,roberta-mlm-loss,easy
6487,a bad and bloody gang war is about to erupt on the dysfunctional streets of brooklyn .,1,0.05693470686674118,roberta-mlm-loss,medium
6488,"as now-senator padm&#233 ; amidala returns to coruscant to vote on an important senatorial matter , an assassination attempt on her life prompts the jedi council to send jedi knight obi-wan kenobi and his padawan anakin skywalker to protect her and find out who the assassin is .",1,0.2387041598558426,roberta-mlm-loss,hard
6489,"nukui is perhaps her most devoted fan , and today he wants to prove it . . .",1,0.0037682917900383472,roberta-mlm-loss,easy
6490,but for one celebrant this holy week is different .,1,0.002229885896667838,roberta-mlm-loss,easy
6491,"as bob the tomato and the kids settle in to wait for a tow truck to help get their van back on the road , the "" pirates who don't do anything "" share a little story about a guy named jonah .",1,0.5353595018386841,roberta-mlm-loss,hard
6492,"forty-one years after they played their first note on a motown record and three decades since they were all together , the funk brothers reunited back in detroit to play their music and tell their unforgettable story , with the help of archival footage , still photos , narration , interviews , re-creation scenes , 20 motown master tracks , and twelve new live performances of motown classics with the brothers backing up contemporary performers .",1,0.02264549396932125,roberta-mlm-loss,medium
6493,"albert is goaded by the other prisoners in the cells around him into telling the story ( in flashbacks ) of what happened when he encountered prisoner mark david chapman , the man who killed john lennon .",1,0.08013281971216202,roberta-mlm-loss,medium
6494,"from stag beetle to swastika narrates in a richly detailed , associative montage the boundless possibilities of manipulating images and using images the historionaut , a history machine , produces an incessant stream of remembered , contemporary and future images .",1,0.03175867721438408,roberta-mlm-loss,medium
6495,"now that they're back together , they should be perfect for each other , except that dre's about to marry lawyer reese and sidney claims not to be interested in dre romantically .",1,0.03735921531915665,roberta-mlm-loss,medium
6496,"retired fbi profiler terry mccaleb ( eastwood ) , who has recently had a heart transplant , is hired by graciela rivers ( de jesus ) , to investigate the death of her sister , gloria , who happens to have given mccaleb his heart .",1,0.15622451901435852,roberta-mlm-loss,hard
6497,the unexpected result demonstrates ignored wills do not remain invisible forever .,1,0.5976202487945557,roberta-mlm-loss,hard
6498,"when the switchblade , the most sophisticated prototype stealth fighter created yet , is stolen from the u . s . government , one of the united states' top spies , alex scott ( owen wilson ) , is called to action .",1,0.002361467108130455,roberta-mlm-loss,easy
6499,"stir in some language barriers , cultural faux pas and a bright , young japanese female undergrad , and the intensity of the experience heightens to comical proportions .",1,0.011624625883996487,roberta-mlm-loss,medium
6500,"by abstracting and showing extreme details and connecting routines with themes and emotions , liesbeth worm gives a whole new perspective on day to day life .",1,0.5289740562438965,roberta-mlm-loss,hard
6501,a young korean war veteran returns home to find his parents have died and his wife has left him for another man .,1,0.0008641238673590124,roberta-mlm-loss,easy
6502,"just when we think we have a grasp on each character's inner-motives , more characters get sucked into the fray altering everyone's dynamic and the course of april's "" perfect "" shower .",1,0.06015973538160324,roberta-mlm-loss,medium
6503,"luckily , this wouldn't be sabina's final contribution to psychoanalysis .",1,0.5974329710006714,roberta-mlm-loss,hard
6504,"set in the rural landscape of iceland , she faces serious obstacles over the course of the summer that challenge her to find her own resourcefulness , and ultimately her independence .",1,0.040083058178424835,roberta-mlm-loss,medium
